;DOI;PUBYEAR;AUTHOR_CNT;REF_CNT;COUNTRY_CNT;INST_CNT;CIT_CNT;COUNTRYCODE;keyword
306;10.1007/s40279-013-0104-3;2013;22.0;110.0;10.0;19.0;4.0;ZAF;big data
307;10.1007/s40279-013-0104-3;2013;22.0;110.0;10.0;19.0;4.0;ZAF;big data
308;10.1007/s40279-013-0104-3;2013;22.0;110.0;10.0;19.0;4.0;USA;big data
309;10.1007/s40279-013-0104-3;2013;22.0;110.0;10.0;19.0;4.0;CAN;big data
310;10.1007/s40279-013-0104-3;2013;22.0;110.0;10.0;19.0;4.0;USA;big data
311;10.1007/s40279-013-0104-3;2013;22.0;110.0;10.0;19.0;4.0;NLD;big data
312;10.1007/s40279-013-0104-3;2013;22.0;110.0;10.0;19.0;4.0;NLD;big data
313;10.1007/s40279-013-0104-3;2013;22.0;110.0;10.0;19.0;4.0;GBR;big data
314;10.1007/s40279-013-0104-3;2013;22.0;110.0;10.0;19.0;4.0;GBR;big data
315;10.1016/j.ins.2015.01.007;2015;4.0;43.0;2.0;2.0;0.0;ITA;big data
316;10.1016/j.ins.2015.01.007;2015;4.0;43.0;2.0;2.0;0.0;ITA;big data
317;10.1016/j.ins.2015.01.007;2015;4.0;43.0;2.0;2.0;0.0;ITA;big data
318;10.1016/j.ins.2015.01.007;2015;4.0;43.0;2.0;2.0;0.0;ITA;big data
319;10.1016/j.ins.2015.01.007;2015;4.0;43.0;2.0;2.0;0.0;AUS;big data
320;10.1007/s00248-008-9465-9;2009;4.0;17.0;1.0;1.0;12.0;GBR;big data
321;10.1007/s00248-008-9465-9;2009;4.0;17.0;1.0;1.0;12.0;GBR;big data
322;10.1007/s00248-008-9465-9;2009;4.0;17.0;1.0;1.0;12.0;GBR;big data
323;10.1007/s00248-008-9465-9;2009;4.0;17.0;1.0;1.0;12.0;GBR;big data
324;10.1093/cjres/rsu026;2015;3.0;69.0;1.0;3.0;1.0;USA;big data
325;10.1093/cjres/rsu026;2015;3.0;69.0;1.0;3.0;1.0;USA;big data
326;10.1093/cjres/rsu026;2015;3.0;69.0;1.0;3.0;1.0;USA;big data
327;10.1007/s00248-008-9465-9;2009;4.0;17.0;1.0;1.0;12.0;GBR;big data
328;10.1093/cjres/rsu026;2015;3.0;69.0;1.0;3.0;1.0;USA;big data
329;10.1109/JPROC.2014.2363674;2014;2.0;85.0;2.0;2.0;0.0;ISR;big data
330;10.1109/JPROC.2014.2363674;2014;2.0;85.0;2.0;2.0;0.0;USA;big data
331;10.1109/JPROC.2014.2363674;2014;2.0;85.0;2.0;2.0;0.0;USA;big data
332;;2014;3.0;30.0;1.0;2.0;0.0;MEX;big data
333;;2014;3.0;30.0;1.0;2.0;0.0;MEX;big data
334;;2014;3.0;30.0;1.0;2.0;0.0;MEX;big data
335;;2014;3.0;30.0;1.0;2.0;0.0;MEX;big data
336;10.1140/epjst/e2011-01401-8;2011;2.0;151.0;2.0;2.0;16.0;USA;big data
337;10.1186/1471-2288-14-99;2014;2.0;45.0;1.0;3.0;0.0;FRA;big data
338;10.1186/1471-2288-14-99;2014;2.0;45.0;1.0;3.0;0.0;FRA;big data
339;10.1186/1471-2288-14-99;2014;2.0;45.0;1.0;3.0;0.0;FRA;big data
340;10.1186/1471-2288-14-99;2014;2.0;45.0;1.0;3.0;0.0;FRA;big data
341;10.1186/1471-2288-14-99;2014;2.0;45.0;1.0;3.0;0.0;FRA;big data
342;10.1186/1471-2288-14-99;2014;2.0;45.0;1.0;3.0;0.0;FRA;big data
343;10.1140/epjst/e2011-01401-8;2011;2.0;151.0;2.0;2.0;16.0;CHE;big data
344;10.1140/epjst/e2011-01401-8;2011;2.0;151.0;2.0;2.0;16.0;CHE;big data
345;10.1140/epjst/e2011-01401-8;2011;2.0;151.0;2.0;2.0;16.0;CHE;big data
346;10.1002/clc.22302;2014;5.0;30.0;2.0;4.0;4.0;USA;big data
347;10.1002/clc.22302;2014;5.0;30.0;2.0;4.0;4.0;USA;big data
348;10.1002/clc.22302;2014;5.0;30.0;2.0;4.0;4.0;USA;big data
349;10.1002/clc.22302;2014;5.0;30.0;2.0;4.0;4.0;USA;big data
350;10.1002/clc.22302;2014;5.0;30.0;2.0;4.0;4.0;USA;big data
351;10.1002/clc.22302;2014;5.0;30.0;2.0;4.0;4.0;SAU;big data
352;10.1002/clc.22302;2014;5.0;30.0;2.0;4.0;4.0;USA;big data
353;10.1002/clc.22302;2014;5.0;30.0;2.0;4.0;4.0;USA;big data
354;10.1097/ACO.0b013e32834c15b6;2011;3.0;26.0;1.0;1.0;3.0;USA;big data
355;10.1097/ACO.0b013e32834c15b6;2011;3.0;26.0;1.0;1.0;3.0;USA;big data
356;10.1097/ACO.0b013e32834c15b6;2011;3.0;26.0;1.0;1.0;3.0;USA;big data
357;10.1097/ACO.0b013e32834c15b6;2011;3.0;26.0;1.0;1.0;3.0;USA;big data
358;10.1093/database/bau022;2014;7.0;55.0;1.0;3.0;4.0;USA;big data
359;10.1093/database/bau022;2014;7.0;55.0;1.0;3.0;4.0;USA;big data
360;10.1093/database/bau022;2014;7.0;55.0;1.0;3.0;4.0;USA;big data
361;10.1093/database/bau022;2014;7.0;55.0;1.0;3.0;4.0;USA;big data
362;10.1093/database/bau022;2014;7.0;55.0;1.0;3.0;4.0;USA;big data
363;10.1093/database/bau022;2014;7.0;55.0;1.0;3.0;4.0;USA;big data
364;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
365;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
366;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
367;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
368;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
369;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
370;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
371;10.1007/s12599-014-0345-1;2014;7.0;42.0;1.0;3.0;0.0;DEU;big data
372;10.1093/database/bau022;2014;7.0;55.0;1.0;3.0;4.0;USA;big data
373;10.1093/database/bau022;2014;7.0;55.0;1.0;3.0;4.0;USA;big data
374;10.1093/database/bau022;2014;7.0;55.0;1.0;3.0;4.0;USA;big data
375;10.1038/ejhg.2014.71;2015;6.0;37.0;1.0;3.0;5.0;GBR;big data
376;10.1038/ejhg.2014.71;2015;6.0;37.0;1.0;3.0;5.0;GBR;big data
377;10.1038/ejhg.2014.71;2015;6.0;37.0;1.0;3.0;5.0;GBR;big data
378;10.1038/ejhg.2014.71;2015;6.0;37.0;1.0;3.0;5.0;GBR;big data
379;10.1038/ejhg.2014.71;2015;6.0;37.0;1.0;3.0;5.0;GBR;big data
380;10.1186/s12885-014-1002-2;2015;3.0;27.0;1.0;1.0;0.0;GBR;big data
381;10.1186/s12885-014-1002-2;2015;3.0;27.0;1.0;1.0;0.0;GBR;big data
382;10.1038/ejhg.2014.71;2015;6.0;37.0;1.0;3.0;5.0;GBR;big data
383;10.1038/ejhg.2014.71;2015;6.0;37.0;1.0;3.0;5.0;GBR;big data
384;10.1186/s12885-014-1002-2;2015;3.0;27.0;1.0;1.0;0.0;GBR;big data
385;10.1186/s12885-014-1002-2;2015;3.0;27.0;1.0;1.0;0.0;GBR;big data
386;10.1080/14772000.2013.818588;2013;1.0;45.0;1.0;1.0;0.0;DEU;big data
387;10.1080/14772000.2013.818588;2013;1.0;45.0;1.0;1.0;0.0;DEU;big data
388;10.1016/j.lisr.2014.08.003;2015;3.0;54.0;1.0;2.0;0.0;USA;big data
389;10.1016/j.lisr.2014.08.003;2015;3.0;54.0;1.0;2.0;0.0;USA;big data
390;10.1016/j.lisr.2014.08.003;2015;3.0;54.0;1.0;2.0;0.0;USA;big data
391;10.1016/j.lisr.2014.08.003;2015;3.0;54.0;1.0;2.0;0.0;USA;big data
392;10.1021/ci400716y;2014;6.0;85.0;1.0;4.0;4.0;ESP;big data
393;10.1021/ci400716y;2014;6.0;85.0;1.0;4.0;4.0;ESP;big data
394;10.1021/ci400716y;2014;6.0;85.0;1.0;4.0;4.0;ESP;big data
395;10.1021/ci400716y;2014;6.0;85.0;1.0;4.0;4.0;ESP;big data
396;10.1021/ci400716y;2014;6.0;85.0;1.0;4.0;4.0;ESP;big data
397;10.1021/ci400716y;2014;6.0;85.0;1.0;4.0;4.0;ESP;big data
398;10.1021/ci400716y;2014;6.0;85.0;1.0;4.0;4.0;ESP;big data
399;10.1021/ci400716y;2014;6.0;85.0;1.0;4.0;4.0;ESP;big data
400;10.1136/amiajnl-2012-000969;2012;2.0;49.0;1.0;2.0;10.0;USA;big data
401;10.1136/amiajnl-2012-000969;2012;2.0;49.0;1.0;2.0;10.0;USA;big data
402;10.1136/amiajnl-2012-000969;2012;2.0;49.0;1.0;2.0;10.0;USA;big data
403;10.1016/j.techfore.2014.03.003;2015;4.0;27.0;1.0;3.0;0.0;KOR;big data
404;10.1016/j.techfore.2014.03.003;2015;4.0;27.0;1.0;3.0;0.0;KOR;big data
405;10.1016/j.techfore.2014.03.003;2015;4.0;27.0;1.0;3.0;0.0;KOR;big data
406;10.1016/j.techfore.2014.03.003;2015;4.0;27.0;1.0;3.0;0.0;KOR;big data
407;10.1016/j.techfore.2014.03.003;2015;4.0;27.0;1.0;3.0;0.0;KOR;big data
408;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;DEU;big data
409;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;DEU;big data
410;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;DEU;big data
411;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;DEU;big data
412;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;DEU;big data
413;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;DEU;big data
414;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;DEU;big data
415;10.1057/jit.2014.16;2014;2.0;81.0;1.0;2.0;0.0;AUS;big data
416;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;CHN;big data
417;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;DEU;big data
418;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;CHE;big data
419;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;CHE;big data
420;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;USA;big data
421;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;USA;big data
422;10.1063/1.4869262;2014;11.0;34.0;4.0;7.0;1.0;DEU;big data
423;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
424;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
425;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
426;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
427;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
428;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
429;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
430;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
431;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
432;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
433;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
434;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
435;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
436;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
437;10.1007/s11434-014-0698-3;2015;5.0;95.0;1.0;3.0;1.0;CHN;big data
438;10.1057/jit.2014.16;2014;2.0;81.0;1.0;2.0;0.0;AUS;big data
439;10.1057/jit.2014.16;2014;2.0;81.0;1.0;2.0;0.0;AUS;big data
440;10.1126/science.aaa1465;2015;3.0;94.0;1.0;1.0;0.0;USA;big data
441;10.1126/science.aaa1465;2015;3.0;94.0;1.0;1.0;0.0;USA;big data
442;10.1126/science.aaa1465;2015;3.0;94.0;1.0;1.0;0.0;USA;big data
443;10.1126/science.aaa1465;2015;3.0;94.0;1.0;1.0;0.0;USA;big data
444;10.1016/j.copbio.2011.12.007;2012;1.0;55.0;1.0;1.0;11.0;GBR;big data
445;10.1016/j.copbio.2011.12.007;2012;1.0;55.0;1.0;1.0;11.0;GBR;big data
446;10.1097/PCC.0000000000000176;2014;2.0;16.0;1.0;1.0;0.0;USA;big data
447;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;USA;big data
448;10.1097/PCC.0000000000000176;2014;2.0;16.0;1.0;1.0;0.0;USA;big data
449;10.1097/PCC.0000000000000176;2014;2.0;16.0;1.0;1.0;0.0;USA;big data
450;10.1097/PCC.0000000000000176;2014;2.0;16.0;1.0;1.0;0.0;USA;big data
451;10.1007/s10916-014-0045-x;2014;4.0;57.0;1.0;2.0;2.0;USA;big data
452;10.1007/s10916-014-0045-x;2014;4.0;57.0;1.0;2.0;2.0;USA;big data
453;10.1007/s10916-014-0045-x;2014;4.0;57.0;1.0;2.0;2.0;USA;big data
454;10.1007/s10916-014-0045-x;2014;4.0;57.0;1.0;2.0;2.0;USA;big data
455;10.1007/s10916-014-0045-x;2014;4.0;57.0;1.0;2.0;2.0;USA;big data
456;10.1007/s10916-014-0045-x;2014;4.0;57.0;1.0;2.0;2.0;USA;big data
457;10.1007/s10916-014-0045-x;2014;4.0;57.0;1.0;2.0;2.0;USA;big data
458;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;USA;big data
459;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;USA;big data
460;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;USA;big data
461;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;NOR;big data
462;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;NOR;big data
463;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;NOR;big data
464;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;USA;big data
465;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;SWE;big data
466;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;SWE;big data
467;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;USA;big data
468;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;USA;big data
469;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;CAN;big data
470;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;CAN;big data
471;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;QAT;big data
472;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;AUS;big data
473;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;CAN;big data
474;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;USA;big data
475;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;USA;big data
476;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;NOR;big data
477;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;SWE;big data
478;10.1007/s10916-014-0045-x;2014;4.0;57.0;1.0;2.0;2.0;USA;big data
479;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;GBR;big data
480;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;GBR;big data
481;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;GBR;big data
482;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;GBR;big data
483;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;GBR;big data
484;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;GBR;big data
485;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;USA;big data
486;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;ZAF;big data
487;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;ZAF;big data
488;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;USA;big data
489;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;USA;big data
490;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;USA;big data
491;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;GBR;big data
492;10.1097/JSM.0000000000000038;2013;22.0;110.0;9.0;18.0;1.0;NLD;big data
493;;2014;1.0;283.0;1.0;2.0;2.0;USA;big data
494;;2014;1.0;283.0;1.0;2.0;2.0;USA;big data
495;;2014;1.0;283.0;1.0;2.0;2.0;USA;big data
496;;2014;1.0;283.0;1.0;2.0;2.0;USA;big data
497;10.1111/ropr.12081;2014;1.0;24.0;1.0;1.0;0.0;USA;big data
498;10.1007/s10916-014-0121-2;2014;4.0;48.0;3.0;4.0;1.0;JOR;big data
499;10.1007/s10916-014-0121-2;2014;4.0;48.0;3.0;4.0;1.0;USA;big data
500;10.1007/s10916-014-0121-2;2014;4.0;48.0;3.0;4.0;1.0;USA;big data
501;10.1007/s10916-014-0121-2;2014;4.0;48.0;3.0;4.0;1.0;USA;big data
502;10.1007/s10916-014-0121-2;2014;4.0;48.0;3.0;4.0;1.0;KWT;big data
503;10.1111/ropr.12081;2014;1.0;24.0;1.0;1.0;0.0;USA;big data
504;10.1016/j.parco.2014.07.003;2014;2.0;24.0;1.0;1.0;0.0;USA;big data
505;10.1371/journal.pone.0077090;2013;4.0;55.0;1.0;1.0;0.0;CHN;big data
506;10.1371/journal.pone.0077090;2013;4.0;55.0;1.0;1.0;0.0;CHN;big data
507;10.1371/journal.pone.0077090;2013;4.0;55.0;1.0;1.0;0.0;CHN;big data
508;10.1371/journal.pone.0077090;2013;4.0;55.0;1.0;1.0;0.0;CHN;big data
509;10.1371/journal.pone.0077090;2013;4.0;55.0;1.0;1.0;0.0;CHN;big data
510;10.1016/j.parco.2014.07.003;2014;2.0;24.0;1.0;1.0;0.0;USA;big data
511;10.1016/j.parco.2014.07.003;2014;2.0;24.0;1.0;1.0;0.0;USA;big data
512;10.1111/jbl.12058;2014;2.0;64.0;1.0;2.0;3.0;USA;big data
513;10.1080/09515089.2013.827961;2014;2.0;34.0;1.0;2.0;0.0;ESP;big data
514;10.1080/09515089.2013.827961;2014;2.0;34.0;1.0;2.0;0.0;ESP;big data
515;10.1080/09515089.2013.827961;2014;2.0;34.0;1.0;2.0;0.0;ESP;big data
516;10.1109/MIS.2014.28;2014;3.0;21.0;2.0;3.0;1.0;USA;big data
517;10.1109/MIS.2014.28;2014;3.0;21.0;2.0;3.0;1.0;USA;big data
518;10.1109/MIS.2014.28;2014;3.0;21.0;2.0;3.0;1.0;USA;big data
519;10.1111/jbl.12058;2014;2.0;64.0;1.0;2.0;3.0;USA;big data
520;10.1111/jbl.12058;2014;2.0;64.0;1.0;2.0;3.0;USA;big data
521;10.1016/j.future.2013.07.014;2014;2.0;23.0;2.0;2.0;3.0;ROU;big data
522;10.1016/j.future.2013.07.014;2014;2.0;23.0;2.0;2.0;3.0;ROU;big data
523;10.1016/j.future.2013.07.014;2014;2.0;23.0;2.0;2.0;3.0;ESP;big data
524;10.1016/j.neunet.2014.05.008;2014;2.0;38.0;2.0;2.0;0.0;GBR;big data
525;10.1016/j.neunet.2014.05.008;2014;2.0;38.0;2.0;2.0;0.0;GBR;big data
526;10.1016/j.neunet.2014.05.008;2014;2.0;38.0;2.0;2.0;0.0;USA;big data
527;10.1016/j.patcog.2014.04.012;2015;5.0;161.0;1.0;2.0;0.0;URY;big data
528;10.1016/j.patcog.2014.04.012;2015;5.0;161.0;1.0;2.0;0.0;URY;big data
529;10.1016/j.patcog.2014.04.012;2015;5.0;161.0;1.0;2.0;0.0;URY;big data
530;10.1016/j.patcog.2014.04.012;2015;5.0;161.0;1.0;2.0;0.0;URY;big data
531;10.1016/j.patcog.2014.04.012;2015;5.0;161.0;1.0;2.0;0.0;URY;big data
532;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;GBR;big data
533;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
534;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
535;10.1016/j.patcog.2014.04.012;2015;5.0;161.0;1.0;2.0;0.0;URY;big data
536;10.1109/MIS.2014.28;2014;3.0;21.0;2.0;3.0;1.0;CHN;big data
537;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
538;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
539;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
540;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
541;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
542;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
543;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;DEU;big data
544;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;DEU;big data
545;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;DEU;big data
546;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;RUS;big data
547;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;CHN;big data
548;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
549;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
550;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
551;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
552;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
553;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;GBR;big data
554;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;USA;big data
555;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;CAN;big data
556;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;GBR;big data
557;10.3233/AO-140135;2014;22.0;2.0;6.0;23.0;0.0;GBR;big data
558;10.1111/biom.12078;2013;6.0;29.0;2.0;4.0;0.0;USA;big data
559;10.1111/biom.12078;2013;6.0;29.0;2.0;4.0;0.0;USA;big data
560;10.1111/biom.12078;2013;6.0;29.0;2.0;4.0;0.0;USA;big data
561;10.1111/biom.12078;2013;6.0;29.0;2.0;4.0;0.0;USA;big data
562;10.1111/biom.12078;2013;6.0;29.0;2.0;4.0;0.0;USA;big data
563;10.1111/biom.12078;2013;6.0;29.0;2.0;4.0;0.0;USA;big data
564;10.1142/S0219622014500266;2015;4.0;34.0;2.0;4.0;0.0;USA;big data
565;10.1142/S0219622014500266;2015;4.0;34.0;2.0;4.0;0.0;CHN;big data
566;10.1142/S0219622014500266;2015;4.0;34.0;2.0;4.0;0.0;CHN;big data
567;10.1142/S0219622014500266;2015;4.0;34.0;2.0;4.0;0.0;CHN;big data
568;10.1142/S0219622014500266;2015;4.0;34.0;2.0;4.0;0.0;USA;big data
569;10.1111/biom.12078;2013;6.0;29.0;2.0;4.0;0.0;USA;big data
570;10.1111/biom.12078;2013;6.0;29.0;2.0;4.0;0.0;NLD;big data
571;10.1111/biom.12078;2013;6.0;29.0;2.0;4.0;0.0;USA;big data
572;10.1021/pr4011662;2014;2.0;15.0;1.0;1.0;1.0;USA;big data
573;10.1021/pr4011662;2014;2.0;15.0;1.0;1.0;1.0;USA;big data
574;10.1021/pr4011662;2014;2.0;15.0;1.0;1.0;1.0;USA;big data
575;10.1080/1369118X.2012.678878;2012;2.0;56.0;1.0;1.0;50.0;USA;big data
576;10.1080/1369118X.2012.678878;2012;2.0;56.0;1.0;1.0;50.0;USA;big data
577;10.1080/1369118X.2012.678878;2012;2.0;56.0;1.0;1.0;50.0;USA;big data
578;10.1016/j.clsr.2014.09.004;2014;1.0;193.0;1.0;1.0;0.0;ITA;big data
579;10.1016/j.clsr.2014.09.004;2014;1.0;193.0;1.0;1.0;0.0;ITA;big data
580;10.1007/s10921-014-0255-7;2014;2.0;91.0;2.0;2.0;0.0;USA;big data
581;10.1007/s10921-014-0255-7;2014;2.0;91.0;2.0;2.0;0.0;USA;big data
582;10.1007/s10921-014-0255-7;2014;2.0;91.0;2.0;2.0;0.0;USA;big data
583;10.1007/s10921-014-0255-7;2014;2.0;91.0;2.0;2.0;0.0;CHN;big data
584;;2012;5.0;10.0;1.0;3.0;0.0;CHN;big data
585;;2012;5.0;10.0;1.0;3.0;0.0;CHN;big data
586;;2012;5.0;10.0;1.0;3.0;0.0;CHN;big data
587;10.1088/0034-4885/77/6/065902;2014;2.0;48.0;1.0;2.0;0.0;GBR;big data
588;10.1088/0034-4885/77/6/065902;2014;2.0;48.0;1.0;2.0;0.0;GBR;big data
589;10.1088/0034-4885/77/6/065902;2014;2.0;48.0;1.0;2.0;0.0;GBR;big data
590;;2012;5.0;10.0;1.0;3.0;0.0;CHN;big data
591;;2012;5.0;10.0;1.0;3.0;0.0;CHN;big data
592;;2012;5.0;10.0;1.0;3.0;0.0;CHN;big data
593;10.5755/j01.itc.44.1.5772;2015;5.0;21.0;2.0;2.0;0.0;CHN;big data
594;10.5755/j01.itc.44.1.5772;2015;5.0;21.0;2.0;2.0;0.0;CHN;big data
595;10.5755/j01.itc.44.1.5772;2015;5.0;21.0;2.0;2.0;0.0;CHN;big data
596;10.5755/j01.itc.44.1.5772;2015;5.0;21.0;2.0;2.0;0.0;CHN;big data
597;10.5755/j01.itc.44.1.5772;2015;5.0;21.0;2.0;2.0;0.0;CHN;big data
598;10.5755/j01.itc.44.1.5772;2015;5.0;21.0;2.0;2.0;0.0;IRL;big data
599;10.1177/0309132513479291;2014;2.0;96.0;1.0;2.0;3.0;USA;big data
600;10.1111/ropr.12077;2014;1.0;15.0;1.0;1.0;0.0;USA;big data
601;10.1111/ropr.12077;2014;1.0;15.0;1.0;1.0;0.0;USA;big data
602;10.1177/0309132513479291;2014;2.0;96.0;1.0;2.0;3.0;USA;big data
603;10.1177/0309132513479291;2014;2.0;96.0;1.0;2.0;3.0;USA;big data
604;10.1080/13511610.2014.985193;2015;2.0;48.0;1.0;1.0;0.0;GBR;big data
605;10.1080/13511610.2014.985193;2015;2.0;48.0;1.0;1.0;0.0;GBR;big data
606;10.1080/13511610.2014.985193;2015;2.0;48.0;1.0;1.0;0.0;GBR;big data
607;10.1017/S1471068414000131;2014;3.0;25.0;1.0;1.0;0.0;GBR;big data
608;10.1017/S1471068414000131;2014;3.0;25.0;1.0;1.0;0.0;GBR;big data
609;10.1017/S1471068414000131;2014;3.0;25.0;1.0;1.0;0.0;GBR;big data
610;10.1017/S1471068414000131;2014;3.0;25.0;1.0;1.0;0.0;GBR;big data
